run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
334,,,,,4.0457e+06,0.0941964,83750,49388433
335,,,,,4.04868e+06,0.0942657,84000,49353230
336,,,,,4.04868e+06,0.0942657,84250,49341545
337,,,,,4.04868e+06,0.0942657,84500,49345611
338,,,,,4.04868e+06,0.0942657,84750,49349653
339,,,,,4.04901e+06,0.0942734,85000,49316588
340,,,,,4.04951e+06,0.0942849,85250,49337465
341,,,,,4.05017e+06,0.0943003,85500,49354201
342,,,,,4.05017e+06,0.0943003,85750,49330323
343,,,,,4.05066e+06,0.0943119,86000,49323336
344,,,,,4.05083e+06,0.0943157,86250,49316890
345,,,,,4.05144e+06,0.0943299,86500,49321643
346,,,,,4.05194e+06,0.0943415,86750,49342601
347,,,,,4.05219e+06,0.0943473,87000,49296571
348,,,,,4.05285e+06,0.0943627,87250,49359942
349,,,,,4.05342e+06,0.0943761,87500,49314899
350,,,,,4.05342e+06,0.0943761,87750,49332901
351,,,,,4.05342e+06,0.0943761,88000,49331507
352,,,,,4.05423e+06,0.0943949,88250,49338799
353,,,,,4.05423e+06,0.0943949,88500,49351822
354,,,,,4.0544e+06,0.0943988,88750,49380229
355,,,,,4.0544e+06,0.0943988,89000,49323565
356,,,,,4.05489e+06,0.0944104,89250,49365977
357,,,,,4.05489e+06,0.0944104,89500,49353196
358,,,,,4.05506e+06,0.0944142,89750,49323210
359,,,,,4.05506e+06,0.0944142,90000,49338464
360,,,,,4.05506e+06,0.0944142,90250,49312764
361,,,,,4.05506e+06,0.0944142,90500,49347150
362,,,,,4.05506e+06,0.0944142,90750,49338827
363,,,,,4.05509e+06,0.094415,91000,49349659
364,,,,,4.05509e+06,0.094415,91250,49365480
365,,,,,4.05522e+06,0.0944179,91500,49363339
366,,,,,4.05538e+06,0.0944216,91750,49333381
367,,,,,4.05554e+06,0.0944255,92000,49349350
368,,,,,4.05554e+06,0.0944255,92250,49334127
369,,,,,4.05554e+06,0.0944255,92500,49354467
370,,,,,4.0556e+06,0.0944269,92750,49339877
371,,,,,4.0556e+06,0.0944269,93000,49328090
372,,,,,4.05594e+06,0.0944346,93250,49381117
373,,,,,4.05722e+06,0.0944646,93500,49373268
374,,,,,4.05722e+06,0.0944646,93750,49330033
375,,,,,4.05747e+06,0.0944704,94000,49377591
376,,,,,4.05747e+06,0.0944704,94250,49367650
377,,,,,4.05747e+06,0.0944704,94500,49353917
378,,,,,4.05797e+06,0.094482,94750,49337127
379,,,,,4.05797e+06,0.094482,95000,49365187
380,,,,,4.05797e+06,0.094482,95250,49336240
381,,,,,4.05828e+06,0.0944892,95500,49357707
382,,,,,4.05828e+06,0.0944892,95750,49353174
383,,,,,4.05843e+06,0.0944926,96000,49343706
384,,,,,4.05843e+06,0.0944926,96250,49361624
385,,,,,4.05936e+06,0.0945144,96500,49346905
386,,,,,4.05936e+06,0.0945144,96750,49352722
387,,,,,4.05936e+06,0.0945144,97000,49369358
388,,,,,4.05936e+06,0.0945144,97250,49377006
389,,,,,4.05936e+06,0.0945144,97500,49316746
390,,,,,4.05936e+06,0.0945144,97750,49330326
391,,,,,4.05953e+06,0.0945183,98000,49344529
392,,,,,4.05953e+06,0.0945183,98250,49315371
393,,,,,4.05986e+06,0.094526,98500,49337628
394,,,,,4.05986e+06,0.094526,98750,49345899
395,,,,,4.05986e+06,0.094526,99000,49342658
396,,,,,4.05986e+06,0.094526,99250,49334274
397,,,,,4.06052e+06,0.0945413,99500,49362891
398,,,,,4.06085e+06,0.094549,99750,49354806
399,,,,,4.06085e+06,0.094549,100000,49363871
400,,,,,4.06085e+06,0.094549,100250,49327726
401,,,,,4.06201e+06,0.0945761,100500,49340705
402,,,,,4.06268e+06,0.0945916,100750,49358883
403,,,,,4.06301e+06,0.0945994,101000,49357896
404,,,,,4.06301e+06,0.0945994,101250,49340557
405,,,,,4.06347e+06,0.09461,101500,49358636
406,,,,,4.06347e+06,0.09461,101750,49353965
407,,,,,4.06347e+06,0.09461,102000,49321702
408,,,,,4.06372e+06,0.0946159,102250,49335850
409,,,,,4.06451e+06,0.0946343,102500,49341144
410,,,,,4.06539e+06,0.0946547,102750,49358199
411,,,,,4.06539e+06,0.0946547,103000,49343295
412,,,,,4.06539e+06,0.0946547,103250,49341856
413,,,,,4.06655e+06,0.0946818,103500,49365912
414,,,,,4.06752e+06,0.0947044,103750,49354027
415,,,,,4.06787e+06,0.0947124,104000,49349583
416,,,,,4.06787e+06,0.0947124,104250,49332216
417,,,,,4.06787e+06,0.0947124,104500,49328242
418,,,,,4.06929e+06,0.0947455,104750,49326282
419,,,,,4.06929e+06,0.0947455,105000,49357453
420,,,,,4.06961e+06,0.094753,105250,49369912
421,,,,,4.06961e+06,0.094753,105500,49367508
422,,,,,4.06961e+06,0.094753,105750,49358508
423,,,,,4.06961e+06,0.094753,106000,49305927
424,,,,,4.07105e+06,0.0947866,106250,49373534
425,,,,,4.07105e+06,0.0947866,106500,49343831
426,,,,,4.07164e+06,0.0948002,106750,49331116
427,,,,,4.07164e+06,0.0948002,107000,49323966
428,,,,,4.07164e+06,0.0948002,107250,49345281
429,,,,,4.07197e+06,0.094808,107500,49342114
430,,,,,4.07197e+06,0.094808,107750,49321700
431,,,,,4.07197e+06,0.094808,108000,49370469
432,,,,,4.07214e+06,0.0948119,108250,49313003
433,,,,,4.07214e+06,0.0948119,108500,49328288
434,,,,,4.07214e+06,0.0948119,108750,49354713
435,,,,,4.07267e+06,0.0948243,109000,49350855
436,,,,,4.07318e+06,0.094836,109250,49354490
437,,,,,4.07435e+06,0.0948633,109500,49342027
438,,,,,4.07435e+06,0.0948633,109750,49334346
439,,,,,4.07435e+06,0.0948633,110000,49347367
440,,,,,4.07502e+06,0.0948789,110250,49368929
441,,,,,4.07502e+06,0.0948789,110500,49352096
442,,,,,4.07502e+06,0.0948789,110750,49320426
443,,,,,4.07502e+06,0.0948789,111000,49327306
444,,,,,4.07502e+06,0.0948789,111250,49343910
445,,,,,4.0751e+06,0.0948808,111500,49336012
446,,,,,4.0751e+06,0.0948808,111750,49345314
447,,,,,4.07544e+06,0.0948886,112000,49344467
448,,,,,4.07558e+06,0.0948921,112250,49336665
449,,,,,4.07558e+06,0.0948921,112500,49315857
450,,,,,4.07692e+06,0.0949233,112750,49335052
451,,,,,4.07692e+06,0.0949233,113000,49347153
452,,,,,4.07733e+06,0.0949328,113250,49329006
453,,,,,4.07733e+06,0.0949328,113500,49361110
454,,,,,4.07733e+06,0.0949328,113750,49354564
455,,,,,4.078e+06,0.0949484,114000,49332248
456,,,,,4.078e+06,0.0949484,114250,49324373
457,,,,,4.078e+06,0.0949484,114500,49304216
458,,,,,4.07851e+06,0.0949601,114750,49342374
459,,,,,4.07851e+06,0.0949601,115000,49372926
460,,,,,4.07851e+06,0.0949601,115250,49347496
461,,,,,4.07882e+06,0.0949675,115500,49365224
462,,,,,4.07907e+06,0.0949733,115750,49343902
463,,,,,4.07937e+06,0.0949802,116000,49361262
464,,,,,4.07979e+06,0.0949899,116250,49345449
465,,,,,4.08021e+06,0.0949997,116500,49309204
466,,,,,4.08021e+06,0.0949997,116750,49332662
467,,,,,4.0805e+06,0.0950065,117000,49340631
468,,,,,4.0805e+06,0.0950065,117250,49347892
469,,,,,4.0812e+06,0.0950229,117500,49359944
470,,,,,4.08154e+06,0.0950307,117750,49358438
471,,,,,4.08154e+06,0.0950307,118000,49338379
472,,,,,4.08154e+06,0.0950307,118250,49356226
473,,,,,4.08154e+06,0.0950307,118500,49340386
474,,,,,4.08221e+06,0.0950464,118750,49336755
475,,,,,4.0828e+06,0.0950601,119000,49388255
476,,,,,4.0828e+06,0.0950601,119250,49346929
477,,,,,4.08297e+06,0.095064,119500,49332921
478,,,,,4.08297e+06,0.095064,119750,49317552
479,,,,,4.08314e+06,0.0950679,120000,49303554
480,,,,,4.08314e+06,0.0950679,120250,49367808
481,,,,,4.08314e+06,0.0950679,120500,49375139
482,,,,,4.08314e+06,0.0950679,120750,49388338
483,,,,,4.08314e+06,0.0950679,121000,49316224
484,,,,,4.08346e+06,0.0950755,121250,49344676
485,,,,,4.08346e+06,0.0950755,121500,49338574
486,,,,,4.08346e+06,0.0950755,121750,49329168
487,,,,,4.08346e+06,0.0950755,122000,49330892
488,,,,,4.08346e+06,0.0950755,122250,49324469
489,,,,,4.08346e+06,0.0950755,122500,49357390
490,,,,,4.0846e+06,0.0951019,122750,49286329
491,,,,,4.08466e+06,0.0951034,123000,49349731
492,,,,,4.085e+06,0.0951113,123250,49315415
493,,,,,4.085e+06,0.0951113,123500,49329501
494,,,,,4.085e+06,0.0951113,123750,49333264
495,,,,,4.08502e+06,0.0951117,124000,49346212
496,,,,,4.08502e+06,0.0951117,124250,49327957
497,,,,,4.08502e+06,0.0951117,124500,49316046
498,,,,,4.08578e+06,0.0951294,124750,49316773
499,,,,,4.08578e+06,0.0951294,125000,49325514
