run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
290,,,,,9.55406e+08,22.2448,72750,63568926
291,,,,,9.56983e+08,22.2815,73000,63567865
291,198,30,-787884137,18,9.56983e+08,22.2815,72948,63567865
292,,,,,9.58091e+08,22.3073,73250,63569915
293,,,,,9.59063e+08,22.3299,73500,63570704
294,,,,,9.60588e+08,22.3654,73750,63567854
295,,,,,9.62279e+08,22.4048,74000,63571588
296,,,,,9.64831e+08,22.4642,74250,63569616
296,8,19,1688262063,18,9.64831e+08,22.4642,74008,63569616
297,,,,,9.66477e+08,22.5026,74500,63568023
298,,,,,9.68109e+08,22.5405,74750,63569576
299,,,,,9.68825e+08,22.5572,75000,63568948
299,109,27,-721123533,19,9.68825e+08,22.5572,74859,63568948
300,,,,,9.70386e+08,22.5936,75250,63566391
301,,,,,9.72098e+08,22.6334,75500,63569308
302,,,,,9.73335e+08,22.6622,75750,63568124
302,167,6,1619348239,19,9.73335e+08,22.6622,75667,63568124
303,,,,,9.74454e+08,22.6883,76000,63568558
304,,,,,9.75655e+08,22.7162,76250,63568614
305,,,,,9.7712e+08,22.7504,76500,63568153
305,215,12,-1895479827,19,9.7712e+08,22.7504,76465,63568153
306,,,,,9.7846e+08,22.7815,76750,63568506
307,,,,,9.79947e+08,22.8162,77000,63569291
308,,,,,9.81586e+08,22.8543,77250,63568400
308,89,23,1076265871,19,9.81586e+08,22.8543,77089,63568400
309,,,,,9.83321e+08,22.8947,77500,63568827
310,,,,,9.85506e+08,22.9456,77750,63570090
311,,,,,9.86699e+08,22.9734,78000,63568810
312,,,,,9.88005e+08,23.0038,78250,63568524
313,,,,,9.89059e+08,23.0283,78500,63567504
314,,,,,9.90993e+08,23.0734,78750,63571833
315,,,,,9.92939e+08,23.1187,79000,63570525
316,,,,,9.94977e+08,23.1661,79250,63570088
317,,,,,9.96288e+08,23.1966,79500,63572001
318,,,,,9.9829e+08,23.2432,79750,63570535
319,,,,,1.00019e+09,23.2874,80000,63568169
320,,,,,1.0019e+09,23.3273,80250,63568836
321,,,,,1.00318e+09,23.3571,80500,63569337
322,,,,,1.00413e+09,23.3791,80750,63566838
323,,,,,1.00568e+09,23.4153,81000,63568175
324,,,,,1.00664e+09,23.4378,81250,63566518
325,,,,,1.00846e+09,23.4801,81500,63570624
326,,,,,1.00939e+09,23.5016,81750,63567673
327,,,,,1.01162e+09,23.5535,82000,63572762
328,,,,,1.01298e+09,23.5852,82250,63570358
329,,,,,1.01456e+09,23.6222,82500,63568761
330,,,,,1.01587e+09,23.6525,82750,63569862
330,59,23,1619348239,19,1.01587e+09,23.6525,82559,63569862
331,,,,,1.01704e+09,23.6799,83000,63567173
332,,,,,1.01875e+09,23.7197,83250,63568957
333,,,,,1.02011e+09,23.7512,83500,63567815
334,,,,,1.02157e+09,23.7852,83750,63567830
335,,,,,1.02387e+09,23.8388,84000,63570643
336,,,,,1.02477e+09,23.8597,84250,63569987
337,,,,,1.02625e+09,23.8941,84500,63569272
338,,,,,1.0276e+09,23.9257,84750,63571064
339,,,,,1.02923e+09,23.9637,85000,63570736
340,,,,,1.0305e+09,23.9931,85250,63567087
341,,,,,1.03184e+09,24.0244,85500,63566576
342,,,,,1.03348e+09,24.0626,85750,63568531
343,,,,,1.03507e+09,24.0997,86000,63568831
344,,,,,1.03741e+09,24.1541,86250,63569137
345,,,,,1.03849e+09,24.1792,86500,63570881
346,,,,,1.04001e+09,24.2146,86750,63571509
347,,,,,1.04207e+09,24.2626,87000,63568706
348,,,,,1.04356e+09,24.2972,87250,63569575
349,,,,,1.04437e+09,24.3162,87500,63568675
350,,,,,1.04598e+09,24.3537,87750,63571709
351,,,,,1.04741e+09,24.387,88000,63567235
352,,,,,1.04919e+09,24.4283,88250,63569626
353,,,,,1.05029e+09,24.454,88500,63569595
354,,,,,1.0514e+09,24.4797,88750,63565325
355,,,,,1.05298e+09,24.5167,89000,63568817
356,,,,,1.05499e+09,24.5633,89250,63570111
357,,,,,1.05645e+09,24.5975,89500,63569858
358,,,,,1.0583e+09,24.6404,89750,63565405
359,,,,,1.05978e+09,24.675,90000,63566025
360,,,,,1.06118e+09,24.7075,90250,63565926
361,,,,,1.06302e+09,24.7503,90500,63567796
362,,,,,1.0645e+09,24.7847,90750,63569297
362,53,9,558531649,20,1.0645e+09,24.7847,90553,63569297
363,,,,,1.06612e+09,24.8226,91000,63569574
364,,,,,1.06715e+09,24.8466,91250,63566512
364,168,20,-1024509637,21,1.06715e+09,24.8466,91168,63566512
365,,,,,1.06857e+09,24.8796,91500,63569729
366,,,,,1.06969e+09,24.9058,91750,63567110
367,,,,,1.07054e+09,24.9255,92000,63567101
367,101,23,1076265871,21,1.07054e+09,24.9255,91851,63567101
368,,,,,1.07113e+09,24.9393,92250,63568095
369,,,,,1.07271e+09,24.976,92500,63566449
370,,,,,1.074e+09,25.006,92750,63565766
371,,,,,1.07465e+09,25.0211,93000,63570002
372,,,,,1.07611e+09,25.0551,93250,63566122
373,,,,,1.07687e+09,25.0729,93500,63571881
374,,,,,1.07758e+09,25.0893,93750,63567936
375,,,,,1.07867e+09,25.1147,94000,63567406
376,,,,,1.08075e+09,25.1631,94250,63568183
377,,,,,1.0818e+09,25.1876,94500,63566503
378,,,,,1.08228e+09,25.1987,94750,63568338
379,,,,,1.08353e+09,25.2278,95000,63566978
380,,,,,1.08483e+09,25.2581,95250,63566480
381,,,,,1.08601e+09,25.2857,95500,63569072
382,,,,,1.08728e+09,25.3152,95750,63568676
383,,,,,1.08858e+09,25.3455,96000,63572051
384,,,,,1.08988e+09,25.3758,96250,63566757
385,,,,,1.09105e+09,25.4029,96500,63571836
386,,,,,1.09202e+09,25.4255,96750,63567572
387,,,,,1.09389e+09,25.4691,97000,63569189
388,,,,,1.09546e+09,25.5056,97250,63565040
389,,,,,1.09661e+09,25.5325,97500,63568307
390,,,,,1.09746e+09,25.5521,97750,63567626
390,163,25,844493943,21,1.09746e+09,25.5521,97663,63567626
391,,,,,1.09881e+09,25.5837,98000,63566637
392,,,,,1.10064e+09,25.6262,98250,63567323
