run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
153,,,,,1.33535e+07,0.310911,38500,254263
154,,,,,1.34142e+07,0.312323,38750,254256
155,,,,,1.34801e+07,0.313859,39000,254183
156,,,,,1.35504e+07,0.315495,39250,254331
157,,,,,1.35993e+07,0.316634,39500,254280
158,,,,,1.36465e+07,0.317731,39750,254224
159,,,,,1.36999e+07,0.318975,40000,254148
160,,,,,1.38012e+07,0.321333,40250,254424
161,,,,,1.38664e+07,0.322852,40500,254239
162,,,,,1.39389e+07,0.324541,40750,254376
163,,,,,1.40037e+07,0.326049,41000,254392
164,,,,,1.40677e+07,0.32754,41250,254294
165,,,,,1.41214e+07,0.328789,41500,254173
166,,,,,1.41734e+07,0.330001,41750,254408
167,,,,,1.42323e+07,0.331373,42000,254263
168,,,,,1.43021e+07,0.332997,42250,254365
169,,,,,1.43829e+07,0.334877,42500,254378
170,,,,,1.44316e+07,0.336011,42750,254288
171,,,,,1.45085e+07,0.337802,43000,254380
172,,,,,1.45597e+07,0.338994,43250,254182
173,,,,,1.46174e+07,0.340337,43500,253977
174,,,,,1.4694e+07,0.342121,43750,254467
175,,,,,1.47671e+07,0.343822,44000,254381
176,,,,,1.4854e+07,0.345848,44250,254082
177,,,,,1.49155e+07,0.347279,44500,254337
178,,,,,1.49883e+07,0.348973,44750,254272
179,,,,,1.5043e+07,0.350248,45000,254240
180,,,,,1.50922e+07,0.351393,45250,254359
181,,,,,1.51442e+07,0.352604,45500,254191
182,,,,,1.52145e+07,0.354239,45750,254023
183,,,,,1.52892e+07,0.35598,46000,254281
184,,,,,1.53654e+07,0.357754,46250,254203
185,,,,,1.54165e+07,0.358944,46500,254450
186,,,,,1.5492e+07,0.360701,46750,254086
187,,,,,1.55397e+07,0.361811,47000,254266
188,,,,,1.56114e+07,0.36348,47250,254398
189,,,,,1.57009e+07,0.365566,47500,254318
190,,,,,1.57778e+07,0.367354,47750,254295
191,,,,,1.58654e+07,0.369395,48000,254253
192,,,,,1.59333e+07,0.370976,48250,254096
193,,,,,1.60211e+07,0.373021,48500,254262
194,,,,,1.6087e+07,0.374555,48750,254261
195,,,,,1.61484e+07,0.375985,49000,254229
196,,,,,1.61997e+07,0.377178,49250,254239
197,,,,,1.62446e+07,0.378224,49500,254222
198,,,,,1.63012e+07,0.379541,49750,254320
199,,,,,1.63779e+07,0.381328,50000,254334
200,,,,,1.64434e+07,0.382853,50250,254203
201,,,,,1.65167e+07,0.384559,50500,254295
202,,,,,1.65828e+07,0.386099,50750,254315
203,,,,,1.66364e+07,0.387347,51000,254179
204,,,,,1.67061e+07,0.388969,51250,254341
205,,,,,1.67571e+07,0.390157,51500,254330
206,,,,,1.6815e+07,0.391504,51750,254438
207,,,,,1.68791e+07,0.392996,52000,254380
208,,,,,1.69285e+07,0.394147,52250,254177
209,,,,,1.7025e+07,0.396393,52500,254132
210,,,,,1.71079e+07,0.398324,52750,254038
