run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
103,,,,,1.59285e+06,99.9076,26000,58177004
104,,,,,1.59285e+06,99.9076,26250,58161069
105,,,,,1.59285e+06,99.9076,26500,58163353
106,,,,,1.59285e+06,99.9076,26750,58164195
107,,,,,1.59285e+06,99.9076,27000,58171421
108,,,,,1.59285e+06,99.9076,27250,58160442
109,,,,,1.59285e+06,99.9076,27500,58175464
110,,,,,1.59285e+06,99.9076,27750,58166606
111,,,,,1.5929e+06,99.9106,28000,58173125
112,,,,,1.5929e+06,99.9106,28250,58149585
113,,,,,1.5929e+06,99.9106,28500,58163637
114,,,,,1.5929e+06,99.9106,28750,58159596
115,,,,,1.5929e+06,99.9106,29000,58161741
116,,,,,1.5929e+06,99.9106,29250,58172999
117,,,,,1.5929e+06,99.9106,29500,58161469
118,,,,,1.5929e+06,99.9106,29750,58163170
119,,,,,1.5929e+06,99.9106,30000,58162542
120,,,,,1.59309e+06,99.9226,30250,58159562
121,,,,,1.59309e+06,99.9226,30500,58165182
122,,,,,1.59309e+06,99.9226,30750,58158478
123,,,,,1.59309e+06,99.9226,31000,58173028
124,,,,,1.59317e+06,99.9274,31250,58162036
125,,,,,1.59317e+06,99.9274,31500,58164240
126,,,,,1.59317e+06,99.9274,31750,58167488
127,,,,,1.59317e+06,99.9274,32000,58171190
128,,,,,1.59317e+06,99.9274,32250,58163735
129,,,,,1.59317e+06,99.9274,32500,58155072
130,,,,,1.59317e+06,99.9274,32750,58160292
131,,,,,1.59317e+06,99.9274,33000,58159883
132,,,,,1.59317e+06,99.9274,33250,58160814
133,,,,,1.59317e+06,99.9274,33500,58173016
134,,,,,1.59317e+06,99.9274,33750,58166322
135,,,,,1.59317e+06,99.9274,34000,58163639
136,,,,,1.59337e+06,99.9403,34250,58155796
137,,,,,1.59337e+06,99.9403,34500,58165440
138,,,,,1.59337e+06,99.9403,34750,58178963
139,,,,,1.59337e+06,99.9403,35000,58160247
140,,,,,1.59337e+06,99.9403,35250,58165551
141,,,,,1.59343e+06,99.9443,35500,58170253
142,,,,,1.59343e+06,99.9443,35750,58153154
143,,,,,1.59343e+06,99.9443,36000,58171988
144,,,,,1.59343e+06,99.9443,36250,58152427
145,,,,,1.59343e+06,99.9443,36500,58155918
146,,,,,1.59343e+06,99.9443,36750,58156620
147,,,,,1.59343e+06,99.9443,37000,58159480
148,,,,,1.59343e+06,99.9443,37250,58160159
149,,,,,1.59343e+06,99.9443,37500,58169148
150,,,,,1.59351e+06,99.9491,37750,58171574
151,,,,,1.59351e+06,99.9491,38000,58160636
152,,,,,1.59351e+06,99.9491,38250,58160551
153,,,,,1.59351e+06,99.9491,38500,58160278
154,,,,,1.59351e+06,99.9491,38750,58168109
155,,,,,1.59351e+06,99.9491,39000,58169237
156,,,,,1.59351e+06,99.9491,39250,58157543
157,,,,,1.59351e+06,99.9491,39500,58164022
158,,,,,1.59351e+06,99.9491,39750,58155403
159,,,,,1.59351e+06,99.9491,40000,58154833
160,,,,,1.59351e+06,99.9491,40250,58169478
161,,,,,1.59351e+06,99.9491,40500,58164622
162,,,,,1.59361e+06,99.9556,40750,58158675
163,,,,,1.59377e+06,99.9652,41000,58160348
164,,,,,1.59377e+06,99.9652,41250,58174389
165,,,,,1.59377e+06,99.9652,41500,58161590
166,,,,,1.59377e+06,99.9652,41750,58163237
167,,,,,1.59377e+06,99.9652,42000,58171643
168,,,,,1.59377e+06,99.9652,42250,58161522
169,,,,,1.59377e+06,99.9652,42500,58160364
170,,,,,1.59377e+06,99.9652,42750,58162684
171,,,,,1.59377e+06,99.9652,43000,58174527
172,,,,,1.59377e+06,99.9652,43250,58158586
173,,,,,1.59377e+06,99.9652,43500,58160146
174,,,,,1.59377e+06,99.9652,43750,58161391
175,,,,,1.59377e+06,99.9652,44000,58162829
176,,,,,1.59377e+06,99.9652,44250,58165285
177,,,,,1.59377e+06,99.9652,44500,58163750
178,,,,,1.59377e+06,99.9652,44750,58162298
179,,,,,1.59377e+06,99.9652,45000,58154593
180,,,,,1.59392e+06,99.9748,45250,58164548
181,,,,,1.59392e+06,99.9748,45500,58161112
182,,,,,1.59392e+06,99.9748,45750,58172197
183,,,,,1.59392e+06,99.9748,46000,58164706
184,,,,,1.59392e+06,99.9748,46250,58172328
185,,,,,1.59392e+06,99.9748,46500,58164212
186,,,,,1.59392e+06,99.9748,46750,58150347
187,,,,,1.59392e+06,99.9748,47000,58166173
188,,,,,1.59392e+06,99.9748,47250,58153464
189,,,,,1.59392e+06,99.9748,47500,58167952
190,,,,,1.59392e+06,99.9748,47750,58169070
191,,,,,1.59392e+06,99.9748,48000,58154086
192,,,,,1.59392e+06,99.9748,48250,58167990
193,,,,,1.59392e+06,99.9748,48500,58163141
194,,,,,1.59392e+06,99.9748,48750,58160970
195,,,,,1.59392e+06,99.9748,49000,58154444
196,,,,,1.59392e+06,99.9748,49250,58162026
197,,,,,1.59392e+06,99.9748,49500,58156674
198,,,,,1.59392e+06,99.9748,49750,58156876
199,,,,,1.59392e+06,99.9748,50000,58165275
200,,,,,1.59392e+06,99.9748,50250,58166932
201,,,,,1.59392e+06,99.9748,50500,58166267
202,,,,,1.59392e+06,99.9748,50750,58167478
203,,,,,1.59392e+06,99.9748,51000,58168665
204,,,,,1.59392e+06,99.9748,51250,58166632
205,,,,,1.59393e+06,99.9757,51500,58174445
206,,,,,1.59393e+06,99.9757,51750,58160508
207,,,,,1.59393e+06,99.9757,52000,58165145
208,,,,,1.59393e+06,99.9757,52250,58172391
209,,,,,1.59424e+06,99.9949,52500,58158685
210,,,,,1.59424e+06,99.9949,52750,58161447
211,,,,,1.59424e+06,99.9949,53000,58160700
212,,,,,1.59424e+06,99.9949,53250,58164655
213,,,,,1.59455e+06,100.014,53500,58164029
214,,,,,1.59455e+06,100.014,53750,58165252
215,,,,,1.59455e+06,100.014,54000,58161863
216,,,,,1.59455e+06,100.014,54250,58161663
217,,,,,1.59455e+06,100.014,54500,58166529
218,,,,,1.59455e+06,100.014,54750,58158211
219,,,,,1.59455e+06,100.014,55000,58157919
220,,,,,1.59455e+06,100.014,55250,58162668
221,,,,,1.59455e+06,100.014,55500,58171357
222,,,,,1.59455e+06,100.014,55750,58167621
223,,,,,1.59455e+06,100.014,56000,58160092
224,,,,,1.59455e+06,100.014,56250,58168983
225,,,,,1.59475e+06,100.027,56500,58154518
226,,,,,1.59475e+06,100.027,56750,58165584
227,,,,,1.59475e+06,100.027,57000,58151471
228,,,,,1.59475e+06,100.027,57250,58161887
229,,,,,1.59475e+06,100.027,57500,58155386
230,,,,,1.59475e+06,100.027,57750,58156469
231,,,,,1.59475e+06,100.027,58000,58158987
232,,,,,1.59475e+06,100.027,58250,58157318
233,,,,,1.59475e+06,100.027,58500,58161860
234,,,,,1.59475e+06,100.027,58750,58169371
235,,,,,1.59475e+06,100.027,59000,58157299
236,,,,,1.59475e+06,100.027,59250,58160064
237,,,,,1.59475e+06,100.027,59500,58163059
238,,,,,1.59475e+06,100.027,59750,58176228
239,,,,,1.59483e+06,100.032,60000,58163470
240,,,,,1.59483e+06,100.032,60250,58162890
241,,,,,1.59483e+06,100.032,60500,58168685
242,,,,,1.59483e+06,100.032,60750,58166798
243,,,,,1.59504e+06,100.045,61000,58171560
244,,,,,1.59504e+06,100.045,61250,58172055
245,,,,,1.59504e+06,100.045,61500,58166290
246,,,,,1.59504e+06,100.045,61750,58161930
247,,,,,1.59504e+06,100.045,62000,58164541
248,,,,,1.59504e+06,100.045,62250,58162082
249,,,,,1.59504e+06,100.045,62500,58156042
250,,,,,1.59504e+06,100.045,62750,58166658
251,,,,,1.59504e+06,100.045,63000,58155583
252,,,,,1.59504e+06,100.045,63250,58159576
253,,,,,1.59504e+06,100.045,63500,58171327
254,,,,,1.59504e+06,100.045,63750,58166418
255,,,,,1.59504e+06,100.045,64000,58166190
256,,,,,1.59504e+06,100.045,64250,58171257
257,,,,,1.59504e+06,100.045,64500,58162034
258,,,,,1.59504e+06,100.045,64750,58158418
259,,,,,1.59504e+06,100.045,65000,58157507
260,,,,,1.59504e+06,100.045,65250,58166402
261,,,,,1.59504e+06,100.045,65500,58166320
262,,,,,1.59504e+06,100.045,65750,58161673
263,,,,,1.59504e+06,100.045,66000,58159427
264,,,,,1.59504e+06,100.045,66250,58162268
265,,,,,1.59508e+06,100.047,66500,58162892
266,,,,,1.59508e+06,100.047,66750,58152066
267,,,,,1.59508e+06,100.047,67000,58158621
268,,,,,1.59508e+06,100.047,67250,58157442
269,,,,,1.59508e+06,100.047,67500,58152648
270,,,,,1.59508e+06,100.047,67750,58158854
271,,,,,1.59508e+06,100.047,68000,58163583
272,,,,,1.59508e+06,100.047,68250,58168879
273,,,,,1.59508e+06,100.047,68500,58154768
274,,,,,1.59508e+06,100.047,68750,58149817
275,,,,,1.59508e+06,100.047,69000,58161452
276,,,,,1.59508e+06,100.047,69250,58164431
277,,,,,1.59508e+06,100.047,69500,58154232
278,,,,,1.59508e+06,100.047,69750,58158094
279,,,,,1.59508e+06,100.047,70000,58166488
280,,,,,1.59525e+06,100.059,70250,58154419
281,,,,,1.59525e+06,100.059,70500,58171492
282,,,,,1.59525e+06,100.059,70750,58155632
283,,,,,1.59525e+06,100.059,71000,58161844
284,,,,,1.59525e+06,100.059,71250,58153897
285,,,,,1.59525e+06,100.059,71500,58159019
286,,,,,1.59528e+06,100.06,71750,58166317
287,,,,,1.59528e+06,100.06,72000,58166412
288,,,,,1.59528e+06,100.06,72250,58163161
289,,,,,1.59564e+06,100.083,72500,58163385
290,,,,,1.59569e+06,100.086,72750,58176072
291,,,,,1.59569e+06,100.086,73000,58161484
292,,,,,1.59569e+06,100.086,73250,58164778
293,,,,,1.59569e+06,100.086,73500,58159492
294,,,,,1.59569e+06,100.086,73750,58154884
295,,,,,1.59569e+06,100.086,74000,58169886
296,,,,,1.59569e+06,100.086,74250,58160239
297,,,,,1.59569e+06,100.086,74500,58166690
298,,,,,1.59569e+06,100.086,74750,58166037
299,,,,,1.59579e+06,100.092,75000,58164756
