run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
135,,,,,736131,0.0171394,34000,39434946
136,,,,,736180,0.0171405,34250,39354754
137,,,,,736213,0.0171413,34500,39275504
138,,,,,736667,0.0171519,34750,39621205
139,,,,,737204,0.0171644,35000,39443829
140,,,,,737286,0.0171663,35250,39393987
141,,,,,737374,0.0171683,35500,39529117
142,,,,,737374,0.0171683,35750,39653375
143,,,,,737522,0.0171718,36000,39483277
144,,,,,738011,0.0171831,36250,39579178
145,,,,,738514,0.0171949,36500,39465641
146,,,,,738980,0.0172057,36750,39504844
147,,,,,739719,0.0172229,37000,39518180
148,,,,,740117,0.0172322,37250,39490129
149,,,,,740680,0.0172453,37500,39718819
150,,,,,740790,0.0172479,37750,39435166
151,,,,,740915,0.0172508,38000,39400954
152,,,,,741425,0.0172626,38250,39418448
153,,,,,741888,0.0172734,38500,39274352
154,,,,,742027,0.0172767,38750,39393097
155,,,,,742381,0.0172849,39000,39547879
156,,,,,742448,0.0172865,39250,39468382
157,,,,,742703,0.0172924,39500,39471513
158,,,,,743071,0.017301,39750,39450246
159,,,,,743586,0.017313,40000,39410407
160,,,,,743994,0.0173225,40250,39486271
161,,,,,743994,0.0173225,40500,39336838
162,,,,,744228,0.0173279,40750,39349224
163,,,,,744636,0.0173374,41000,39459152
164,,,,,744922,0.0173441,41250,39478491
165,,,,,745210,0.0173508,41500,39462573
166,,,,,746096,0.0173714,41750,39444463
167,,,,,746363,0.0173776,42000,39474397
168,,,,,746768,0.0173871,42250,39394722
169,,,,,747021,0.0173929,42500,39486442
170,,,,,747765,0.0174103,42750,39455377
171,,,,,749000,0.017439,43000,39539974
172,,,,,749124,0.0174419,43250,39429723
173,,,,,749277,0.0174455,43500,39587707
174,,,,,749478,0.0174502,43750,39489447
175,,,,,753069,0.0175338,44000,39430440
176,,,,,753390,0.0175412,44250,39435083
177,,,,,753573,0.0175455,44500,39423970
178,,,,,753842,0.0175518,44750,39360452
179,,,,,754287,0.0175621,45000,39562782
180,,,,,754574,0.0175688,45250,39568330
181,,,,,755091,0.0175808,45500,39425558
182,,,,,755494,0.0175902,45750,39427801
183,,,,,756000,0.017602,46000,39438868
184,,,,,756531,0.0176144,46250,39338192
185,,,,,757051,0.0176265,46500,39400359
186,,,,,757051,0.0176265,46750,39451274
187,,,,,757911,0.0176465,47000,39405820
188,,,,,757957,0.0176476,47250,39418862
189,,,,,763553,0.0177779,47500,39455625
190,,,,,763835,0.0177844,47750,39495847
191,,,,,763929,0.0177866,48000,39420873
192,,,,,764106,0.0177907,48250,39421774
193,,,,,764359,0.0177966,48500,39591832
194,,,,,764447,0.0177987,48750,39450019
195,,,,,765421,0.0178213,49000,39587067
196,,,,,765797,0.0178301,49250,39483079
197,,,,,765832,0.0178309,49500,39342372
198,,,,,766045,0.0178359,49750,39532525
199,,,,,766371,0.0178435,50000,39528590
200,,,,,767051,0.0178593,50250,39465419
201,,,,,767210,0.017863,50500,39416414
202,,,,,767305,0.0178652,50750,39442714
203,,,,,767400,0.0178674,51000,39378564
204,,,,,767590,0.0178719,51250,39469770
205,,,,,767977,0.0178809,51500,39479959
206,,,,,768262,0.0178875,51750,39608615
207,,,,,768512,0.0178933,52000,39528134
208,,,,,768913,0.0179027,52250,39488351
209,,,,,769164,0.0179085,52500,39625325
210,,,,,769471,0.0179157,52750,39504669
211,,,,,769591,0.0179184,53000,39324438
212,,,,,769663,0.0179201,53250,39545588
213,,,,,769719,0.0179214,53500,39466538
214,,,,,769994,0.0179278,53750,39479100
215,,,,,770180,0.0179321,54000,39437690
216,,,,,770359,0.0179363,54250,39532122
217,,,,,770503,0.0179397,54500,39558218
218,,,,,771599,0.0179652,54750,39489877
219,,,,,771899,0.0179722,55000,39348316
220,,,,,771899,0.0179722,55250,39426300
221,,,,,771995,0.0179744,55500,39364577
222,,,,,772380,0.0179834,55750,39367456
223,,,,,773286,0.0180045,56000,39474183
224,,,,,773742,0.0180151,56250,39539934
225,,,,,775691,0.0180605,56500,39474153
226,,,,,775871,0.0180646,56750,39451334
227,,,,,775998,0.0180676,57000,39390968
228,,,,,776362,0.0180761,57250,39477969
229,,,,,776411,0.0180772,57500,39397767
230,,,,,776718,0.0180844,57750,39436277
231,,,,,776913,0.0180889,58000,39529000
232,,,,,777059,0.0180923,58250,39484700
233,,,,,777153,0.0180945,58500,39377975
234,,,,,777373,0.0180996,58750,39557452
235,,,,,777615,0.0181053,59000,39468071
236,,,,,777713,0.0181075,59250,39582486
237,,,,,778797,0.0181328,59500,39453254
238,,,,,778889,0.0181349,59750,39472584
239,,,,,778926,0.0181358,60000,39411961
240,,,,,779158,0.0181412,60250,39449288
241,,,,,779327,0.0181451,60500,39336047
242,,,,,779327,0.0181451,60750,39501696
243,,,,,779587,0.0181512,61000,39497809
244,,,,,779839,0.018157,61250,39515103
245,,,,,780090,0.0181629,61500,39469589
246,,,,,780410,0.0181703,61750,39503352
247,,,,,780557,0.0181738,62000,39542271
248,,,,,780791,0.0181792,62250,39407066
249,,,,,780791,0.0181792,62500,39509995
250,,,,,781141,0.0181874,62750,39448554
251,,,,,781688,0.0182001,63000,39510751
252,,,,,781953,0.0182063,63250,39617481
253,,,,,782162,0.0182111,63500,39554335
254,,,,,782162,0.0182111,63750,39482758
255,,,,,782236,0.0182129,64000,39580532
256,,,,,782829,0.0182267,64250,39378898
257,,,,,783102,0.018233,64500,39481479
258,,,,,783213,0.0182356,64750,39582597
259,,,,,783472,0.0182416,65000,39450268
260,,,,,783673,0.0182463,65250,39489803
261,,,,,783850,0.0182504,65500,39487137
262,,,,,784036,0.0182548,65750,39419094
263,,,,,784036,0.0182548,66000,39388428
264,,,,,784332,0.0182617,66250,39514310
265,,,,,784767,0.0182718,66500,39523319
266,,,,,784988,0.0182769,66750,39436386
267,,,,,785205,0.018282,67000,39446862
268,,,,,785305,0.0182843,67250,39433922
269,,,,,785479,0.0182884,67500,39587378
270,,,,,785653,0.0182924,67750,39404029
271,,,,,785653,0.0182924,68000,39483546
272,,,,,785753,0.0182947,68250,39537345
273,,,,,785915,0.0182985,68500,39477168
274,,,,,786201,0.0183052,68750,39387490
275,,,,,786301,0.0183075,69000,39476483
276,,,,,786311,0.0183077,69250,39423740
277,,,,,786410,0.01831,69500,39559081
278,,,,,786725,0.0183174,69750,39504667
279,,,,,786725,0.0183174,70000,39357443
280,,,,,786875,0.0183209,70250,39556230
281,,,,,786875,0.0183209,70500,39458134
282,,,,,786962,0.0183229,70750,39591614
283,,,,,787262,0.0183299,71000,39429822
284,,,,,787281,0.0183303,71250,39379690
285,,,,,787478,0.0183349,71500,39447511
286,,,,,787578,0.0183372,71750,39546732
287,,,,,788215,0.0183521,72000,39389818
288,,,,,788391,0.0183562,72250,39439394
289,,,,,788673,0.0183627,72500,39484414
290,,,,,788742,0.0183643,72750,39533944
291,,,,,788767,0.0183649,73000,39510962
292,,,,,788861,0.0183671,73250,39400785
293,,,,,788874,0.0183674,73500,39328817
294,,,,,789025,0.0183709,73750,39409841
295,,,,,789571,0.0183836,74000,39482458
296,,,,,789892,0.0183911,74250,39362094
297,,,,,789966,0.0183928,74500,39471508
298,,,,,790305,0.0184007,74750,39432553
299,,,,,790456,0.0184042,75000,39512128
300,,,,,790569,0.0184069,75250,39301891
301,,,,,790658,0.0184089,75500,39386152
302,,,,,790796,0.0184122,75750,39551741
303,,,,,790995,0.0184168,76000,39402689
304,,,,,791491,0.0184283,76250,39387749
305,,,,,791883,0.0184375,76500,39341638
306,,,,,791934,0.0184386,76750,39465633
307,,,,,792130,0.0184432,77000,39541532
308,,,,,792408,0.0184497,77250,39480965
309,,,,,792408,0.0184497,77500,39493803
310,,,,,792408,0.0184497,77750,39420581
311,,,,,792703,0.0184565,78000,39499648
312,,,,,792906,0.0184613,78250,39440783
313,,,,,793007,0.0184636,78500,39524997
314,,,,,793324,0.018471,78750,39390406
315,,,,,793324,0.018471,79000,39388536
316,,,,,793423,0.0184733,79250,39565149
317,,,,,793601,0.0184775,79500,39516314
318,,,,,793610,0.0184777,79750,39552036
319,,,,,793610,0.0184777,80000,39333787
320,,,,,793886,0.0184841,80250,39562299
321,,,,,794035,0.0184876,80500,39517992
322,,,,,794156,0.0184904,80750,39406124
323,,,,,794175,0.0184908,81000,39543976
324,,,,,794473,0.0184978,81250,39495991
325,,,,,794638,0.0185016,81500,39554536
326,,,,,794688,0.0185028,81750,39621639
327,,,,,794841,0.0185063,82000,39487633
328,,,,,795325,0.0185176,82250,39419430
329,,,,,795427,0.01852,82500,39528901
330,,,,,795465,0.0185209,82750,39482340
331,,,,,795465,0.0185209,83000,39470983
332,,,,,795510,0.0185219,83250,39385402
333,,,,,795587,0.0185237,83500,39430013
334,,,,,795740,0.0185273,83750,39375266
335,,,,,795900,0.018531,84000,39347649
336,,,,,795932,0.0185317,84250,39471954
337,,,,,796251,0.0185392,84500,39408975
338,,,,,796418,0.018543,84750,39525696
339,,,,,796622,0.0185478,85000,39370658
340,,,,,796879,0.0185538,85250,39373623
341,,,,,797215,0.0185616,85500,39527799
342,,,,,797266,0.0185628,85750,39570845
343,,,,,797454,0.0185672,86000,39520743
344,,,,,797504,0.0185683,86250,39399450
345,,,,,797787,0.0185749,86500,39404986
346,,,,,797941,0.0185785,86750,39431780
347,,,,,797941,0.0185785,87000,39447127
348,,,,,798133,0.018583,87250,39409492
349,,,,,798313,0.0185872,87500,39369583
350,,,,,798492,0.0185913,87750,39440405
351,,,,,798492,0.0185913,88000,39441929
352,,,,,798588,0.0185936,88250,39453131
353,,,,,798813,0.0185988,88500,39554710
354,,,,,798913,0.0186011,88750,39456738
355,,,,,799132,0.0186062,89000,39662729
356,,,,,799442,0.0186135,89250,39542602
357,,,,,799442,0.0186135,89500,39343299
358,,,,,799442,0.0186135,89750,39323870
359,,,,,799816,0.0186222,90000,39461518
360,,,,,800022,0.018627,90250,39344505
361,,,,,800113,0.0186291,90500,39505322
362,,,,,800345,0.0186345,90750,39354879
363,,,,,800442,0.0186367,91000,39308962
364,,,,,800840,0.018646,91250,39539575
365,,,,,801008,0.0186499,91500,39425472
366,,,,,801008,0.0186499,91750,39442444
367,,,,,801112,0.0186523,92000,39543358
368,,,,,801112,0.0186523,92250,39352182
369,,,,,801222,0.0186549,92500,39426228
370,,,,,801474,0.0186608,92750,39434658
371,,,,,801799,0.0186683,93000,39626195
372,,,,,801954,0.018672,93250,39280494
373,,,,,802129,0.018676,93500,39571017
374,,,,,802142,0.0186763,93750,39423786
375,,,,,802194,0.0186775,94000,39588538
376,,,,,802396,0.0186822,94250,39347768
377,,,,,802552,0.0186859,94500,39464214
378,,,,,802812,0.0186919,94750,39513492
379,,,,,802984,0.0186959,95000,39525652
380,,,,,803290,0.018703,95250,39412605
381,,,,,803290,0.018703,95500,39388971
382,,,,,803290,0.018703,95750,39375785
383,,,,,803860,0.0187163,96000,39545859
384,,,,,803912,0.0187175,96250,39413547
385,,,,,804173,0.0187236,96500,39576137
386,,,,,804388,0.0187286,96750,39491750
387,,,,,804414,0.0187292,97000,39389149
388,,,,,804582,0.0187331,97250,39499327
389,,,,,804961,0.018742,97500,39444365
390,,,,,805014,0.0187432,97750,39414637
391,,,,,805249,0.0187487,98000,39425058
392,,,,,805327,0.0187505,98250,39514180
393,,,,,805327,0.0187505,98500,39449260
394,,,,,805327,0.0187505,98750,39467735
395,,,,,805403,0.0187522,99000,39443601
396,,,,,805796,0.0187614,99250,39558140
397,,,,,805900,0.0187638,99500,39455717
398,,,,,805953,0.0187651,99750,39443015
399,,,,,806448,0.0187766,100000,39530123
400,,,,,806671,0.0187818,100250,39539993
401,,,,,806914,0.0187874,100500,39561367
402,,,,,807019,0.0187899,100750,39483251
403,,,,,807249,0.0187952,101000,39445020
404,,,,,807315,0.0187968,101250,39605668
405,,,,,807598,0.0188033,101500,39510281
406,,,,,808121,0.0188155,101750,39399321
407,,,,,808172,0.0188167,102000,39377317
408,,,,,808409,0.0188222,102250,39491313
409,,,,,808653,0.0188279,102500,39523444
410,,,,,808856,0.0188327,102750,39503290
411,,,,,808883,0.0188333,103000,39451008
412,,,,,809011,0.0188363,103250,39527142
413,,,,,809077,0.0188378,103500,39365887
414,,,,,809104,0.0188384,103750,39458526
415,,,,,809216,0.018841,104000,39537028
416,,,,,809282,0.0188426,104250,39438730
417,,,,,809282,0.0188426,104500,39489334
418,,,,,809282,0.0188426,104750,39417108
419,,,,,809282,0.0188426,105000,39524628
420,,,,,809381,0.0188449,105250,39457467
421,,,,,809460,0.0188467,105500,39585523
422,,,,,809533,0.0188484,105750,39512065
423,,,,,809533,0.0188484,106000,39534551
424,,,,,809533,0.0188484,106250,39505142
425,,,,,809553,0.0188489,106500,39477065
426,,,,,810029,0.01886,106750,39491527
427,,,,,810029,0.01886,107000,39503589
428,,,,,810069,0.0188609,107250,39293511
429,,,,,810122,0.0188621,107500,39318457
430,,,,,810175,0.0188633,107750,39459889
431,,,,,810373,0.018868,108000,39483572
432,,,,,810539,0.0188718,108250,39478028
433,,,,,810725,0.0188762,108500,39539131
434,,,,,810725,0.0188762,108750,39488002
435,,,,,810937,0.0188811,109000,39502827
436,,,,,810963,0.0188817,109250,39327250
437,,,,,811309,0.0188897,109500,39545602
438,,,,,811571,0.0188959,109750,39514460
439,,,,,812125,0.0189088,110000,39441004
440,,,,,812125,0.0189088,110250,39535747
441,,,,,812152,0.0189094,110500,39376410
442,,,,,812311,0.0189131,110750,39444323
443,,,,,813301,0.0189361,111000,39561034
444,,,,,813301,0.0189361,111250,39454372
445,,,,,813301,0.0189361,111500,39508448
446,,,,,813721,0.0189459,111750,39479977
447,,,,,813734,0.0189462,112000,39425634
448,,,,,813808,0.0189479,112250,39320261
449,,,,,813808,0.0189479,112500,39480589
450,,,,,813808,0.0189479,112750,39351433
451,,,,,813808,0.0189479,113000,39487156
452,,,,,813834,0.0189486,113250,39523474
453,,,,,814232,0.0189578,113500,39412215
454,,,,,814232,0.0189578,113750,39462906
455,,,,,814406,0.0189619,114000,39488334
456,,,,,814620,0.0189669,114250,39399087
457,,,,,814659,0.0189678,114500,39521139
458,,,,,814659,0.0189678,114750,39488418
459,,,,,814847,0.0189721,115000,39501761
460,,,,,814885,0.018973,115250,39295509
461,,,,,814939,0.0189743,115500,39450927
462,,,,,814939,0.0189743,115750,39323769
463,,,,,815086,0.0189777,116000,39536602
464,,,,,815234,0.0189811,116250,39335540
465,,,,,815375,0.0189844,116500,39507079
466,,,,,815536,0.0189882,116750,39569589
467,,,,,815849,0.0189955,117000,39428139
468,,,,,816051,0.0190002,117250,39440598
469,,,,,816185,0.0190033,117500,39455425
470,,,,,816266,0.0190052,117750,39455459
471,,,,,816427,0.0190089,118000,39399201
472,,,,,816589,0.0190127,118250,39482342
473,,,,,816683,0.0190149,118500,39435953
474,,,,,816696,0.0190152,118750,39490407
475,,,,,816885,0.0190196,119000,39348458
476,,,,,816939,0.0190208,119250,39498499
477,,,,,816966,0.0190215,119500,39481287
478,,,,,817154,0.0190259,119750,39450312
479,,,,,817185,0.0190266,120000,39470103
480,,,,,817238,0.0190278,120250,39423967
481,,,,,817454,0.0190328,120500,39454738
482,,,,,817532,0.0190346,120750,39447927
483,,,,,817720,0.019039,121000,39388205
484,,,,,817720,0.019039,121250,39438164
485,,,,,817909,0.0190434,121500,39579163
486,,,,,817963,0.0190447,121750,39394574
487,,,,,817963,0.0190447,122000,39362702
488,,,,,817963,0.0190447,122250,39488825
489,,,,,818058,0.0190469,122500,39457510
490,,,,,818112,0.0190482,122750,39463150
491,,,,,818112,0.0190482,123000,39448951
492,,,,,818291,0.0190523,123250,39479530
493,,,,,818331,0.0190533,123500,39492657
494,,,,,818480,0.0190567,123750,39420199
495,,,,,818548,0.0190583,124000,39496029
496,,,,,818548,0.0190583,124250,39401036
497,,,,,818757,0.0190632,124500,39411610
498,,,,,818771,0.0190635,124750,39493742
499,,,,,818987,0.0190685,125000,39653353
