run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
0,,,,,2.88788e+06,0.0672388,250,58957900
1,,,,,3.16044e+06,0.0735847,500,58980338
2,,,,,3.32341e+06,0.0773791,750,58917636
3,,,,,3.4291e+06,0.0798399,1000,58832226
4,,,,,3.49758e+06,0.0814343,1250,58978703
5,,,,,3.56128e+06,0.0829174,1500,58842928
6,,,,,3.59664e+06,0.0837408,1750,59052999
7,,,,,3.63731e+06,0.0846876,2000,58879607
8,,,,,3.66581e+06,0.0853513,2250,58906128
9,,,,,3.7001e+06,0.0861498,2500,58949196
10,,,,,3.723e+06,0.0866829,2750,58956167
11,,,,,3.74104e+06,0.087103,3000,59078562
12,,,,,3.7561e+06,0.0874534,3250,59001259
13,,,,,3.77439e+06,0.0878793,3500,59048180
14,,,,,3.79446e+06,0.0883468,3750,58858485
15,,,,,3.81198e+06,0.0887545,4000,59043179
16,,,,,3.82645e+06,0.0890915,4250,58979611
17,,,,,3.83673e+06,0.0893309,4500,58977854
18,,,,,3.84652e+06,0.0895587,4750,59001709
19,,,,,3.85831e+06,0.0898334,5000,58933136
20,,,,,3.8654e+06,0.0899983,5250,58943364
21,,,,,3.87406e+06,0.0902,5500,58752924
22,,,,,3.88968e+06,0.0905636,5750,58951770
23,,,,,3.894e+06,0.0906643,6000,59008324
24,,,,,3.89757e+06,0.0907474,6250,58996469
25,,,,,3.91292e+06,0.0911049,6500,58854929
26,,,,,3.91766e+06,0.0912151,6750,58935171
27,,,,,3.93281e+06,0.0915678,7000,58978420
28,,,,,3.94209e+06,0.091784,7250,58991867
29,,,,,3.9515e+06,0.0920031,7500,58995641
30,,,,,3.96262e+06,0.0922619,7750,59006240
31,,,,,3.96773e+06,0.092381,8000,58948235
32,,,,,3.97149e+06,0.0924685,8250,59042285
33,,,,,3.97641e+06,0.0925831,8500,58997691
34,,,,,3.98156e+06,0.092703,8750,58897756
35,,,,,3.98686e+06,0.0928263,9000,58893316
36,,,,,3.99432e+06,0.093,9250,58927784
37,,,,,3.99935e+06,0.0931171,9500,58974403
38,,,,,4.00278e+06,0.0931971,9750,58927641
39,,,,,4.00851e+06,0.0933304,10000,58920574
40,,,,,4.01139e+06,0.0933974,10250,58922968
41,,,,,4.01678e+06,0.0935229,10500,58881495
42,,,,,4.02187e+06,0.0936414,10750,58999717
43,,,,,4.02624e+06,0.0937432,11000,58939888
44,,,,,4.02934e+06,0.0938154,11250,58873719
45,,,,,4.0341e+06,0.0939261,11500,58962471
46,,,,,4.03822e+06,0.0940222,11750,58759318
47,,,,,4.04726e+06,0.0942326,12000,58903099
48,,,,,4.04857e+06,0.0942632,12250,59006486
49,,,,,4.04928e+06,0.0942796,12500,58962518
50,,,,,4.05582e+06,0.0944319,12750,58869788
51,,,,,4.05692e+06,0.0944575,13000,59022315
52,,,,,4.06057e+06,0.0945426,13250,59003245
53,,,,,4.06253e+06,0.0945881,13500,58799029
54,,,,,4.06428e+06,0.0946289,13750,58959219
55,,,,,4.06756e+06,0.0947053,14000,58937922
56,,,,,4.07077e+06,0.09478,14250,59005478
57,,,,,4.07268e+06,0.0948245,14500,58997030
58,,,,,4.07356e+06,0.0948449,14750,58804388
59,,,,,4.07917e+06,0.0949756,15000,58966094
60,,,,,4.08291e+06,0.0950626,15250,58928675
61,,,,,4.08797e+06,0.0951805,15500,58907659
62,,,,,4.08892e+06,0.0952025,15750,58971510
63,,,,,4.09322e+06,0.0953027,16000,59109266
64,,,,,4.09411e+06,0.0953234,16250,58982086
65,,,,,4.09551e+06,0.0953561,16500,59012646
66,,,,,4.09822e+06,0.0954192,16750,59062825
67,,,,,4.10409e+06,0.0955559,17000,58975941
68,,,,,4.10824e+06,0.0956524,17250,58979670
69,,,,,4.10896e+06,0.0956692,17500,58959806
70,,,,,4.11252e+06,0.0957521,17750,58950573
71,,,,,4.11365e+06,0.0957784,18000,59057290
72,,,,,4.11488e+06,0.095807,18250,58963336
73,,,,,4.11697e+06,0.0958557,18500,59027865
74,,,,,4.11961e+06,0.0959172,18750,58992380
75,,,,,4.12028e+06,0.0959327,19000,59030239
76,,,,,4.12169e+06,0.0959656,19250,58905338
77,,,,,4.12412e+06,0.0960222,19500,58853574
78,,,,,4.12628e+06,0.0960724,19750,58891586
79,,,,,4.1272e+06,0.0960939,20000,58913595
80,,,,,4.12844e+06,0.0961228,20250,58817973
81,,,,,4.13008e+06,0.0961608,20500,58964787
82,,,,,4.13277e+06,0.0962236,20750,58960565
83,,,,,4.13488e+06,0.0962727,21000,58905597
84,,,,,4.13851e+06,0.0963571,21250,59022132
85,,,,,4.13868e+06,0.0963612,21500,58864050
86,,,,,4.14078e+06,0.09641,21750,58973889
87,,,,,4.14326e+06,0.0964679,22000,58891609
88,,,,,4.14412e+06,0.0964878,22250,59023288
89,,,,,4.14539e+06,0.0965173,22500,58894775
90,,,,,4.14744e+06,0.096565,22750,58950475
91,,,,,4.14923e+06,0.0966067,23000,58961834
92,,,,,4.14962e+06,0.0966158,23250,58946396
93,,,,,4.14979e+06,0.0966198,23500,58858559
94,,,,,4.15152e+06,0.0966601,23750,58867449
95,,,,,4.1533e+06,0.0967016,24000,58943494
96,,,,,4.15791e+06,0.0968088,24250,58926168
97,,,,,4.16168e+06,0.0968967,24500,58953472
98,,,,,4.16277e+06,0.0969221,24750,58992223
99,,,,,4.16538e+06,0.0969827,25000,58995006
100,,,,,4.1659e+06,0.0969949,25250,59004353
101,,,,,4.17102e+06,0.0971142,25500,58907829
102,,,,,4.17265e+06,0.097152,25750,58803722
103,,,,,4.17687e+06,0.0972503,26000,58951149
104,,,,,4.1781e+06,0.097279,26250,59017874
105,,,,,4.17922e+06,0.0973051,26500,58896260
106,,,,,4.18061e+06,0.0973374,26750,58920545
107,,,,,4.18114e+06,0.0973497,27000,58976077
108,,,,,4.18251e+06,0.0973816,27250,58947010
109,,,,,4.18648e+06,0.097474,27500,58993516
110,,,,,4.18648e+06,0.097474,27750,58996729
111,,,,,4.18872e+06,0.0975262,28000,58952920
112,,,,,4.18995e+06,0.0975548,28250,58919722
113,,,,,4.19252e+06,0.0976147,28500,58933330
114,,,,,4.19393e+06,0.0976476,28750,58896592
115,,,,,4.19486e+06,0.0976693,29000,58935167
116,,,,,4.19584e+06,0.097692,29250,58861520
117,,,,,4.19602e+06,0.0976961,29500,58957962
118,,,,,4.19651e+06,0.0977075,29750,58939142
119,,,,,4.19677e+06,0.0977137,30000,58990105
120,,,,,4.19963e+06,0.0977802,30250,58906428
121,,,,,4.20016e+06,0.0977926,30500,58966272
122,,,,,4.2011e+06,0.0978144,30750,59025826
123,,,,,4.20294e+06,0.0978574,31000,58889880
124,,,,,4.20474e+06,0.0978992,31250,58863499
125,,,,,4.20563e+06,0.09792,31500,58961800
126,,,,,4.20563e+06,0.09792,31750,59001929
127,,,,,4.20632e+06,0.0979361,32000,58948209
128,,,,,4.20686e+06,0.0979485,32250,58881266
129,,,,,4.20757e+06,0.0979652,32500,58911134
130,,,,,4.20998e+06,0.0980213,32750,58952445
131,,,,,4.2103e+06,0.0980286,33000,59017197
132,,,,,4.21034e+06,0.0980297,33250,58876910
133,,,,,4.21213e+06,0.0980713,33500,58866045
134,,,,,4.21252e+06,0.0980804,33750,58961869
135,,,,,4.21359e+06,0.0981052,34000,59059848
136,,,,,4.2139e+06,0.0981125,34250,59018566
137,,,,,4.21511e+06,0.0981406,34500,58861754
138,,,,,4.21528e+06,0.0981446,34750,58939796
139,,,,,4.21649e+06,0.0981727,35000,58899957
140,,,,,4.21724e+06,0.0981902,35250,58887824
141,,,,,4.21805e+06,0.098209,35500,59103898
142,,,,,4.21894e+06,0.09823,35750,58840005
143,,,,,4.21973e+06,0.0982483,36000,59013775
144,,,,,4.22018e+06,0.0982587,36250,59021850
145,,,,,4.22081e+06,0.0982734,36500,58864496
146,,,,,4.2213e+06,0.0982849,36750,59008549
147,,,,,4.22175e+06,0.0982953,37000,58960115
148,,,,,4.22189e+06,0.0982985,37250,58993054
149,,,,,4.22216e+06,0.0983047,37500,58909603
150,,,,,4.22342e+06,0.0983341,37750,58910299
