run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
163,,,,,1.12938e+06,0.0262954,41000,30901096
164,,,,,1.12964e+06,0.0263015,41250,30997981
165,,,,,1.12983e+06,0.0263059,41500,30991904
166,,,,,1.13029e+06,0.0263167,41750,30915065
167,,,,,1.13165e+06,0.0263484,42000,30975664
168,,,,,1.13198e+06,0.0263559,42250,30927772
169,,,,,1.13223e+06,0.0263619,42500,30878916
170,,,,,1.13278e+06,0.0263746,42750,30936114
171,,,,,1.13335e+06,0.026388,43000,30897343
172,,,,,1.13345e+06,0.0263901,43250,30895351
173,,,,,1.13419e+06,0.0264075,43500,30950265
174,,,,,1.13486e+06,0.026423,43750,30937140
175,,,,,1.13561e+06,0.0264404,44000,30992743
176,,,,,1.13614e+06,0.0264528,44250,30952658
177,,,,,1.13635e+06,0.0264577,44500,30948428
178,,,,,1.13713e+06,0.0264759,44750,30960606
179,,,,,1.13753e+06,0.0264852,45000,30938728
180,,,,,1.138e+06,0.0264961,45250,30946850
181,,,,,1.13878e+06,0.0265143,45500,30934289
182,,,,,1.13899e+06,0.0265192,45750,30919097
183,,,,,1.1397e+06,0.0265356,46000,31017388
184,,,,,1.1401e+06,0.0265451,46250,30908503
185,,,,,1.14115e+06,0.0265695,46500,30930016
186,,,,,1.14133e+06,0.0265736,46750,30897131
187,,,,,1.14168e+06,0.0265819,47000,31001957
188,,,,,1.14268e+06,0.0266052,47250,30978131
189,,,,,1.14305e+06,0.0266138,47500,30943113
190,,,,,1.14358e+06,0.0266261,47750,30909022
191,,,,,1.14405e+06,0.026637,48000,30935206
192,,,,,1.14437e+06,0.0266444,48250,30938730
193,,,,,1.145e+06,0.0266591,48500,30906679
194,,,,,1.14572e+06,0.0266758,48750,31007426
195,,,,,1.14611e+06,0.0266849,49000,30958913
196,,,,,1.14636e+06,0.0266907,49250,30967629
197,,,,,1.14649e+06,0.0266938,49500,30972701
198,,,,,1.14652e+06,0.0266944,49750,30921429
199,,,,,1.14699e+06,0.0267056,50000,30988351
200,,,,,1.14725e+06,0.0267116,50250,30942599
201,,,,,1.14787e+06,0.026726,50500,31011264
202,,,,,1.14821e+06,0.0267338,50750,30959359
203,,,,,1.14877e+06,0.0267468,51000,30973938
204,,,,,1.14946e+06,0.0267629,51250,30944073
205,,,,,1.14956e+06,0.0267654,51500,30961444
206,,,,,1.15004e+06,0.0267766,51750,30977095
207,,,,,1.15053e+06,0.0267879,52000,30987353
208,,,,,1.1512e+06,0.0268035,52250,30984333
209,,,,,1.15139e+06,0.0268078,52500,31043316
210,,,,,1.15218e+06,0.0268262,52750,30998425
211,,,,,1.15234e+06,0.0268299,53000,30995243
212,,,,,1.15266e+06,0.0268374,53250,31002683
213,,,,,1.15328e+06,0.0268519,53500,30970142
214,,,,,1.1536e+06,0.0268593,53750,30903659
215,,,,,1.15389e+06,0.026866,54000,30957895
216,,,,,1.15512e+06,0.0268948,54250,30945025
217,,,,,1.15574e+06,0.0269092,54500,30955763
218,,,,,1.15609e+06,0.0269173,54750,30985227
219,,,,,1.15622e+06,0.0269203,55000,30946748
220,,,,,1.15662e+06,0.0269296,55250,30910048
221,,,,,1.15711e+06,0.026941,55500,30959680
222,,,,,1.15728e+06,0.0269451,55750,30920015
223,,,,,1.158e+06,0.0269617,56000,30961667
224,,,,,1.15811e+06,0.0269643,56250,30976391
225,,,,,1.15881e+06,0.0269806,56500,30903593
226,,,,,1.15949e+06,0.0269966,56750,30966047
227,,,,,1.15983e+06,0.0270045,57000,30985626
228,,,,,1.15997e+06,0.0270076,57250,31002211
229,,,,,1.16067e+06,0.0270239,57500,30890278
230,,,,,1.16138e+06,0.0270404,57750,30959510
231,,,,,1.16194e+06,0.0270535,58000,31012791
232,,,,,1.16231e+06,0.0270622,58250,30904532
233,,,,,1.16272e+06,0.0270717,58500,30946688
234,,,,,1.16272e+06,0.0270717,58750,30954670
235,,,,,1.16301e+06,0.0270783,59000,30910481
236,,,,,1.1631e+06,0.0270806,59250,30923613
