run,block,thread,state,uniques,visited,visited_percent,vts,total_visited
42,70,22,-305828449,10,7.01949e+08,16.3435,10570,91941719
43,,,,,7.12351e+08,16.5857,11000,91939263
44,,,,,7.21837e+08,16.8066,11250,91929088
45,,,,,7.31711e+08,17.0365,11500,91939961
46,,,,,7.40946e+08,17.2515,11750,91940348
47,,,,,7.50545e+08,17.475,12000,91938769
47,166,19,1794600435,11,7.50545e+08,17.475,11916,91938769
48,,,,,7.59058e+08,17.6732,12250,91931881
49,,,,,7.67205e+08,17.8629,12500,91937968
50,,,,,7.76536e+08,18.0801,12750,91934243
51,,,,,7.85161e+08,18.281,13000,91939866
52,,,,,7.94046e+08,18.4878,13250,91933288
53,,,,,8.02702e+08,18.6894,13500,91934630
54,,,,,8.10791e+08,18.8777,13750,91940112
55,,,,,8.17817e+08,19.0413,14000,91936760
56,,,,,8.27097e+08,19.2574,14250,91933630
57,,,,,8.34748e+08,19.4355,14500,91939026
58,,,,,8.44125e+08,19.6538,14750,91938564
59,,,,,8.5157e+08,19.8272,15000,91937230
60,,,,,8.60604e+08,20.0375,15250,91937529
60,92,26,1619348239,12,8.60604e+08,20.0375,15092,91937529
61,,,,,8.68901e+08,20.2307,15500,91940571
62,,,,,8.77282e+08,20.4258,15750,91935832
63,,,,,8.85142e+08,20.6088,16000,91928087
64,,,,,8.93133e+08,20.7949,16250,91936019
65,,,,,9.00164e+08,20.9586,16500,91936454
66,,,,,9.08271e+08,21.1473,16750,91934040
66,178,24,-1009488133,12,9.08271e+08,21.1473,16678,91934040
67,,,,,9.16714e+08,21.3439,17000,91935053
67,210,15,-1009488133,12,9.16714e+08,21.3439,16960,91935053
68,,,,,9.24484e+08,21.5248,17250,91924695
68,135,10,-973302145,12,9.24484e+08,21.5248,17135,91924695
69,,,,,9.31852e+08,21.6964,17500,91937261
69,78,4,-305828449,12,9.31852e+08,21.6964,17328,91937261
69,173,22,-721123533,13,9.31852e+08,21.6964,17423,91937261
70,,,,,9.39496e+08,21.8743,17750,91933766
71,,,,,9.47075e+08,22.0508,18000,91936375
72,,,,,9.53525e+08,22.201,18250,91932488
72,144,24,1688262063,14,9.53525e+08,22.201,18144,91932488
72,223,12,-305828449,14,9.53525e+08,22.201,18223,91932488
73,,,,,9.5827e+08,22.3115,18500,91934573
74,,,,,9.65931e+08,22.4898,18750,91934493
74,213,19,-787884137,14,9.65931e+08,22.4898,18713,91934493
75,,,,,9.71552e+08,22.6207,19000,91934648
75,3,31,-973302145,14,9.71552e+08,22.6207,18753,91934648
76,,,,,9.76866e+08,22.7444,19250,91932864
76,25,21,152254944,15,9.76866e+08,22.7444,19025,91932864
76,190,25,844493943,16,9.76866e+08,22.7444,19190,91932864
77,,,,,9.82288e+08,22.8707,19500,91932829
78,,,,,9.8713e+08,22.9834,19750,91937626
79,,,,,9.9405e+08,23.1445,20000,91937680
79,77,21,-973302145,16,9.9405e+08,23.1445,19827,91937680
79,134,10,1794600435,16,9.9405e+08,23.1445,19884,91937680
